link_id,relation_type,basis,confidence,source_kind,source_standard_id,source_criterion_id,source_criterion_code,source_criterion_title,source_resource_id,source_url,target_standard_id,target_criterion_code,target_profile_ref,target_url,evidence_excerpt,source_dataset
xref-01376,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.1.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#abbreviations,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01377,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.1.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reading-level,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01378,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.1.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pronunciation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01379,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-focus,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01380,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-input,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01381,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-navigation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01382,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-identification,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01383,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#change-on-request,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01384,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.2.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-help,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01385,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-identification,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01386,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#labels-or-instructions,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01387,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-suggestion,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01388,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-prevention-legal-financial-data,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01389,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#help,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01390,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-prevention-all,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01391,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.7,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#redundant-entry,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01392,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.8,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#accessible-authentication-minimum,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01393,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,3.3.9,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#accessible-authentication-enhanced,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01394,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,4.1.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#name-role-value,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01395,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b244,B.2.4.4,Accessible Template Options (Enhanced),,https://www.w3.org/TR/ATAG20/#sc_b244,wcag-2.2,4.1.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#status-messages,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01396,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-content,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01397,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-only-and-video-only-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01398,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01399,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.2.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-or-media-alternative-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01400,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.2.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-live,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01401,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.2.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-prerecorded,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01402,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#info-and-relationships,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01403,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.3.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#meaningful-sequence,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01404,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.3.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#sensory-characteristics,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01405,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.3.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#orientation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01406,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.3.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#identify-input-purpose,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01407,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#use-of-color,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01408,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-control,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01409,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#contrast-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01410,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#resize-text,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01411,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#images-of-text,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01412,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.10,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reflow,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01413,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.11,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-contrast,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01414,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.12,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#text-spacing,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01415,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,1.4.13,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#content-on-hover-or-focus,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01416,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#keyboard,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01417,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#no-keyboard-trap,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01418,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.1.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#character-key-shortcuts,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01419,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#timing-adjustable,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01420,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pause-stop-hide,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01421,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#three-flashes-or-below-threshold,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01422,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#bypass-blocks,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01423,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#page-titled,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01424,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-order,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01425,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#link-purpose-in-context,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01426,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#multiple-ways,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01427,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.6,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#headings-and-labels,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01428,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b251,B.2.5.1,Accessible Pre-Authored Content Options,,https://www.w3.org/TR/ATAG20/#sc_b251,wcag-2.2,2.4.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-visible,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
